File,Comment,Code,Coherent
WinProxySearchStrategy.java,"""/************************************************************************* * getProxySelector * * @see com.github.markusbernhardt.proxy.ProxySearchStrategy#getProxySelector() ************************************************************************/""","""@Override
	public ProxySelector getProxySelector() throws ProxyException {
		// TODO Rossi 08.05.2009 Implement this by using Win API calls.
		// new Win32ProxyUtils().winHttpGetDefaultProxyConfiguration()
		// Current fallback is to use the IE settings. This is better
		// because the registry settings are most of the time not set.
		// Some Windows server installations may use it though.
		return new IEProxySearchStrategy().getProxySelector();
	}""",1
WrapperPlayServerUpdateSign.java,"""/** * Retrieve block Y Coordinate. * @return The current Y */""","""public short getY() {
        return handle.getIntegers().read(1).shortValue();
    }""",1
WebSessionTrackingTelemetryModule.java,"""/** * End request processing. * This method checks if the session cookie should be updated before sent back to the client. * The session cookie is updated when the session is new or current session already expired. * * @param req The request to process * @param res The response to modify */""","""@Override
    public void onEndRequest(ServletRequest req, ServletResponse res) {
    }""",1
X509Certificate.java,"""/** * Gets an immutable collection of issuer alternative names from the * <code>IssuerAltName</code> extension, (OID = 2.5.29.18). * <p> * The ASN.1 definition of the <code>IssuerAltName</code> extension is: * <pre> * IssuerAltName ::= GeneralNames * </pre> * The ASN.1 definition of <code>GeneralNames</code> is defined * in {@link #getSubjectAlternativeNames getSubjectAlternativeNames}. * <p> * If this certificate does not contain an <code>IssuerAltName</code> * extension, <code>null</code> is returned. Otherwise, a * <code>Collection</code> is returned with an entry representing each * <code>GeneralName</code> included in the extension. Each entry is a * <code>List</code> whose first entry is an <code>Integer</code> * (the name type, 0-8) and whose second entry is a <code>String</code> * or a byte array (the name, in string or ASN.1 DER encoded form, * respectively). For more details about the formats used for each * name type, see the <code>getSubjectAlternativeNames</code> method. * <p> * Note that the <code>Collection</code> returned may contain more * than one name of the same type. Also, note that the returned * <code>Collection</code> is immutable and any entries containing byte * arrays are cloned to protect against subsequent modifications. * <p> * This method was added to version 1.4 of the Java 2 Platform Standard * Edition. In order to maintain backwards compatibility with existing * service providers, this method is not <code>abstract</code> * and it provides a default implementation. Subclasses * should override this method with a correct implementation. * * @return an immutable <code>Collection</code> of issuer alternative * names (or <code>null</code>) * @throws CertificateParsingException if the extension cannot be decoded * @since 1.4 */""","""public Collection<List<?>> getIssuerAlternativeNames()
        throws CertificateParsingException {
        return X509CertImpl.getIssuerAlternativeNames(this);
    }""",1
WaitForNatTablePopupMenu.java,"""/** * Get popupMenuAction from ui Binding Registry of NatTable by creating * MouseDown event. The private variable menu is obtained by using Java * reflection. * * @return Menu of NatTable for the given cell */""","""private Menu getNatTableMenu() {
		Event event = NatTableContextMenuFinder.createMouseEvent(control, x, y, 3, SWT.NONE, 1);
		MouseEvent mouseevent = new MouseEvent(event);
		IMouseAction action = ((NatTable) control).getUiBindingRegistry().getMouseDownAction(mouseevent);
		if (action instanceof PopupMenuAction) {
			PopupMenuAction popupMenuAction = (PopupMenuAction) action;
			Field privateMenu = null;
			try {
				privateMenu = PopupMenuAction.class.getDeclaredField(""menu"");
			} catch (NoSuchFieldException e) {
				return null;
			} catch (SecurityException e) {
				return null;
			}
			privateMenu.setAccessible(true);
			try {
				return (Menu) privateMenu.get(popupMenuAction);
			} catch (IllegalArgumentException e) {
				return null;
			} catch (IllegalAccessException e) {
				return null;
			}
		}
		return null;
	}""",1
WorkerControlResource.java,"""/** * @param controllerId the controller acquiring the lock; must be the one who acquired the lock * @return 204 on success, 412 on failure */""","""@POST
    @Path(""releaseLock/{controllerId}"")
    public synchronized Response releaseLock(@PathParam(""controllerId"") UUID controllerId) {
        synchronized (this) {
            Response response = expectLockStatus(true);
            if (response != null) {
                return response;
            }

            if (!controllerId.equals(lockingControllerId)) {
                logger.info(
                    ""Attempt to unlock with controllerId <"" + controllerId + ""> but locked by <"" + lockingControllerId +
                        "">"");
                return Response.status(Response.Status.PRECONDITION_FAILED).build();
            }

            logger.info(""controllerId <"" + controllerId + ""> released lock"");
            lockingControllerId = null;
            locked = false;
        }""",1
weapontype_t.java,"""/** The defined weapons, * including a marker indicating *  user has not changed weapon. */""","""public enum weapontype_t
{
    wp_fist,
    wp_pistol,
    wp_shotgun,
    wp_chaingun,
    wp_missile,
    wp_plasma,
    wp_bfg,
    wp_chainsaw,
    wp_supershotgun,

    NUMWEAPONS,
    
    // No pending weapon change.
    wp_nochange;
    
    public String toString(){
        return this.name();
    }
    
}""",1
WebUserTelemetryInitializer.java,"""/** * Initializes the properties of the given telemetry. * * @param telemetry The {@link com.microsoft.applicationinsights.telemetry.Telemetry} to initialize. */""","""@Override
    protected void onInitializeTelemetry(Telemetry telemetry) {
        UserContext userContext = telemetry.getContext().getUser();

        if (!CommonUtils.isNullOrEmpty(userContext.getId())) {
            return;
        }

        RequestTelemetry requestTelemetry = ThreadContext.getRequestTelemetryContext().getHttpRequestTelemetry();
        UserContext requestUserContext = requestTelemetry.getContext().getUser();
        if (requestUserContext == null) {
            return;
        }

        userContext.setId(requestUserContext.getId());

        Date requestUserAcquisitionDate = requestUserContext.getAcquisitionDate();
        userContext.setAcquisitionDate(requestUserAcquisitionDate);
    }""",1
WebsockifyServer.java,"""/** * Validates that a keystore with the given parameters exists and can be used for an SSL context. * @param keystore - path to the keystore file * @param password - password to the keystore file * @param keyPassword - password to the private key in the keystore file * @return null if valid, otherwise a string describing the error. */""","""public void validateKeystore ( String keystore, String password, String keyPassword )
		throws KeyManagementException, UnrecoverableKeyException, IOException, NoSuchAlgorithmException, CertificateException, KeyStoreException
	{
		WebsockifySslContext.validateKeystore(keystore, password, keyPassword);
	}""",1
WebPageImpl.java,"""/** * Get a new Infobox but do not add it to the page. Can be used for putting Infoboxes inside Infoboxes. * @param title The title of the desired Infobox * @return the contentNode of the newly created Infobox */""","""protected final HTMLNode getContentBox(String title) {
		InfoboxNode infobox = mPM.getInfobox(title);
		return infobox.outer;
	}""",1
ZMQ.java,"""/** * Get the index for the next position in the poll set size. * * @return the index for the next position in the poll set size. */""","""public int getNext()
        {
            return this.next;
        }""",1
SMConfigurationAdapterImpl.java,"""/** * Don't call this method. */""","""public int[][] getSegments() {
        return new int[0][];
    }""",0
WorkerMessages.java,"""/** * @param brokerPublicKey * @return */""","""public static String getUnknownConsumerDisposingWorkerMessage(
			String brokerPublicKey) {
		return ""Ignoring an unknown consumer which disposed a worker. Consumer public key: "" + 
				brokerPublicKey;
	}""",1
FirefoxChromeLauncher.java,"""/** * Wrapper to allow for stubbed-out testing * */""","""protected void killFirefoxProcess() {
log.info(""Killing Firefox..."");
int exitValue = process.destroy();
if (exitValue == 0) {
  log.warning(""Firefox seems to have ended on its own (did we kill the real browser???)"");
}""",0
ZMQ.java,"""/** * Check whether the specified element in the poll set was signaled for output. * * @param index * * @return true if the element was signaled. */""","""public boolean pollout(int index)
        {
            if (index < 0 || index >= this.next) {
                return false;
            }

            return items[index].isWritable();
        }""",1
WAStorageClientUploadIT.java,"""/** * Test of validateStorageAccount method, of class WAStorageClient. */""","""@Test(expected = WAStorageException.class)
    public void testInvalidateStorageAccount2() throws Exception {
        System.out.println(""Testing Invalid StorageAccount"");
        AzureUtils.validateStorageAccount(new StorageAccountInfo(""rfguthio123"", testEnv.azureStorageAccountKey2, testEnv.blobURL));
        testEnv.container.deleteIfExists();
    }""",1
WrapperPlayClientUpdateSign.java,"""/** * Set the lines of text represented by a four-element String array.. * @param value - new value. */""","""public void setLines(@Nonnull String[] lines) {
    	if (lines == null)
    		throw new IllegalArgumentException(""Array cannot be NULL."");
    	if (lines.length != 4)
    		throw new IllegalArgumentException(""The lines array must be four elements long."");
        handle.getStringArrays().write(0, lines);
    }
}""",1
WorldConfiguration.java,"""/** * Get whether experience is enabled * * @return true when enabled, false otherwise. Default is true. */""","""public boolean isExperienceEnabled() {
        return getBoolean(""enable-experience"", true);
    }""",1
WorldConfigStore.java,"""/** * Gets the World Configuration of the main world * * @return Main world configuration */""","""public static WorldConfig getMain() {
		return get(MyWorlds.getMainWorld());
	}""",1
XmlRpcResponse.java,"""/** * Writes an XML-RPC error response to the XML writer. */""","""void writeError(int code, String message, XmlWriter writer) {
        Map<String, Object> map = new HashMap<>();
        map.put(""faultCode"", code);
        map.put(""faultString"", message);
        writer.startElement(""methodResponse"");
        writer.startElement(""fault"");
        writeObject(map, writer);
        writer.endElement(""fault"");
        writer.endElement(""methodResponse"");
    }""",1
YarnRMConnector.java,"""/** * YARN only allows one resource size per priority, so map resource sizes * to priorities. * Should be able to remove this when YARN-314 is fixed and choose purely on * locality. */""","""static Priority getRequestPriority(int mbs, int vcores,
      com.cloudera.llama.am.api.Resource.Locality locality) {
    // Lower values mean higher priority
    // More restrictive localities should get higher priority because they are
    // harder to satisfy
    // Higher values should get higher priority because they are harder to satisfy
    // Giving memory priority over CPU isn't ideal, but the alternative isn't any better
    int priority;
    switch (locality) {
      case MUST:
        priority = 1000000;
        break;
      case PREFERRED:
        priority = 2000000;
        break;
      default:
        priority = 3000000;
        break;
    }

    priority -= mbs;
    priority -= vcores;
    return Priority.newInstance(priority);
  }""",1
WBSType.java,"""/** * Gets the value of the isBaseline property. * * @return *     possible object is *     {@link Boolean } * */""","""public Boolean isIsBaseline()
   {
      return isBaseline;
   }""",1
WebViews.java,"""/** * Indicates whether the specified DOM event can be converted to a {@link HyperlinkEvent}. * * @param domEvent *            the DOM-{@link Event} * @return true if the event's {@link Event#getType() type} has an equivalent {@link EventType EventType} */""","""public static boolean canConvertToHyperlinkEvent(Event domEvent) {
		return StaticDomEventConverter.canConvertToHyperlinkEvent(domEvent);
	}""",1
XScrollView.java,"""/** * Set last refresh time * * @param time */""","""public void setRefreshTime(String time) {
        mHeaderTime.setText(time);
    }""",1
ErrorsTest.java,"""/** * Regression test for Selenium RC issue 363. */""","""@JavascriptEnabled
@Ignore(value = {IE, MARIONETTE}, reason = ""IE does not support onerror"")
@Test
public void testShouldNotGenerateErrorsWhenOpeningANewPage() {
driver.get(pages.errorsPage);
Object result = ((JavascriptExecutor) driver).
    executeScript(""return window.ERRORS.join('\\n');"");
assertEquals(""Should have no errors"", """", result);
}""",0
UPnPPlugin.java,"""/** * Provided for use by other plugins. */""","""public void refreshMappings() {
    refreshMappings(false);
}""",0
ZParams.java,"""/** * Set weights. * @param weights weights. */""","""public ZParams weights(final double... weights) {
    params.add(WEIGHTS.raw);
    for (final double weight : weights) {
      params.add(Protocol.toByteArray(weight));
    }

    return this;
  }""",1
ZrtpPacketError.java,"""/** * Set the error code in the Error packet. * * Refer to the ZRTP specification about the error code semantics. * * @param code the error code. */""","""public final void setErrorCode(final int code) {
        ZrtpUtils.int32ToArrayInPlace(code, packetBuffer, CODE_OFFSET);
    }""",1
WidgetBean.java,"""/** * @param id *        the Widget id * @return the found Widget */""","""public final Widget findById(final int id) {
        return widgetDao.findById(id);
    }""",1
VmstaxServiceImpl.java,"""/** * @param p_oContent * @param p_sFormat * @param p_sFileName * @return * @throws IOException * @throws VmstaxParseException * @throws Exception */""","""private List<VmstaxData> parseLogFile(byte[] p_oContent, String p_sFormat,
			String p_sFileName, VmstaxContext p_oVmstaxContext ) throws IOException, VmstaxParseException,
			Exception {

		InputStream oIs = new ByteArrayInputStream(p_oContent);
		List<String> listLines = null;
		try {
			listLines = IOUtils.readLines(oIs);
		} finally {
			oIs.close();
		}

		List<VmstaxData> r_listVmstaxData = new ArrayList<VmstaxData>();
		VmstaxParser oVmstaxParser = (VmstaxParser) this.vmstaxParsers
				.get(p_sFormat);
		if (oVmstaxParser != null) {
			r_listVmstaxData.addAll(oVmstaxParser.parse(listLines, p_oVmstaxContext));
			for( VmstaxData oVmstaxData : r_listVmstaxData ) {
				oVmstaxData.setFileName(p_sFileName);
			}
		} else {
			throw new Exception(""Can't find parser for format : "" + p_sFormat);
		}

		return r_listVmstaxData;
	}""",1
WidgetUpdater.java,"""/** * update only the app widgets associated with the given id * @param context * @param dbHelper * @param appWidgetId */""","""public static void updateWidget(Context context, AppHistoryDbHelper dbHelper, int appWidgetId) {
		
		log.d(""updating widget for appWidgetId: "" + appWidgetId);
		
		AppWidgetManager manager = AppWidgetManager.getInstance(context);
		RemoteViews updateViews = buildUpdate(context, dbHelper, appWidgetId);
		if (updateViews != null) {
			manager.updateAppWidget(appWidgetId, updateViews);
		}
	}""",1
YangDiagramEditor.java,"""/** * Enables selection of source code element that corresponds to the selected diagram shape. */""","""public void startSourceSelectionUpdater() {
        GraphicalViewer graphicalViewer = getGraphicalViewer();
        if (graphicalViewer != null)
            graphicalViewer.addSelectionChangedListener(sourceSelectionUpdater);
    }""",1
WampConnection.java,"""/** * Subscribe to topic to receive events for. * * @param topicUri         URI or CURIE of topic to subscribe to. * @param meta             Subscription metadata. */""","""private void subscribe(String topicUri, SubMeta meta) {

      String uri = mOutgoingPrefixes.resolveOrPass(topicUri);

      if (!mSubs.containsKey(uri)) {

         mSubs.put(uri, meta);

         WampMessage.Subscribe msg = new WampMessage.Subscribe(mOutgoingPrefixes.shrink(topicUri));
         mWriter.forward(msg);
      }
   }""",1
IniPreferences.java,"""/** * Implements the childrenNamesSpi method as per the specification in *  java.util.prefs.AbstractPreferences#childrenNamesSpi(). */""","""@Override protected String[] childrenNamesSpi() throws BackingStoreException
{
    List<String> names = new ArrayList<String>();

    for (String name : _ini.keySet())
    {
        if (name.indexOf(_ini.getPathSeparator()) < 0)
        {
            names.add(name);
        }
    }

    return names.toArray(EMPTY);
}""",0
Wizard.java,"""/** * Introduction */""","""protected JPanel step1_setup()
{
    JTextArea introText = new JTextArea();
        introText.setLineWrap(true);
        introText.setWrapStyleWord(true);
        introText.setEditable(false);
        introText.setMargin(new Insets(10, 10, 10, 10));
        introText.setAutoscrolls(true);
        introText.setText(
            ""Welcome to D-Mason.\n""
            + ""\n""
            + ""This wizard will help you launching D-Mason on a single ""
            + ""machine for testing purposes. D-Mason is made of four ""
            + ""\""components\"" that must be executed in order to run a ""
            + ""simulation.\n""
            + ""\n""
            + ""Please hit the \""Next\"" button below to continue.""
        );
        
    JScrollPane sclIntroText = new JScrollPane(introText);
    
    JPanel panel = new JPanel();
        panel.setLayout(new BoxLayout(panel, BoxLayout.Y_AXIS));
        panel.add(sclIntroText);
    
    return panel;
}""",0
WaveDrawable.java,"""/** * Set customised animator for wave loading animation * @param animator */""","""public void setIndeterminateAnimator(ValueAnimator animator) {
        if (mAnimator == animator) {
            return;
        }

        if (mAnimator != null) {
            mAnimator.removeUpdateListener(this);
            mAnimator.cancel();
        }

        mAnimator = animator;
        if (mAnimator != null) {
            mAnimator.addUpdateListener(this);
        }
    }""",1
WeaveCryptoUtil.java,"""/** * This code basically inlines usage of the BouncyCastle private API and is equivalent to the following code. * <pre> * {@code * PBEParametersGenerator generator = new PKCS5S2ParametersGenerator(); * generator.init(PBEParametersGenerator.PKCS5PasswordToBytes(secret), salt, 4096); * CipherParameters keyParam = generator.generateDerivedParameters(256); * return ((KeyParameter)keyParam).getKey(); * } * </pre> */""","""private static byte[] derivePKCS5S2(char[] secret, byte[] salt) throws GeneralSecurityException {
    byte[] secretBytes = passwordPKCS5ToBytes(secret);
    int keySizeInBytes = 256 / 8;
    final int iterations = 4096;
    Mac hMac = Mac.getInstance(""HMACSHA1"");
    int hLen = hMac.getMacLength();
    int l = (keySizeInBytes + hLen - 1) / hLen;
    byte[] iBuf = new byte[4];
    byte[] dKey = new byte[l * hLen];
    for (int i = 1; i <= l; i++) {
      intToOctet(iBuf, i);
      derivePKCS5S2Helper(hMac, secretBytes, salt, iterations, iBuf, dKey, (i - 1) * hLen);
    }
    byte[] retval = new byte[keySizeInBytes];
    System.arraycopy(dKey, 0, retval, 0, keySizeInBytes);
    return retval;
  }""",1
XtextResourceFactory.java,"""/** * Creates a new <code>{@link XtextResource}</code>. * @param uri the URI of the file containing the EMF model. * @param contents the contents of the file. * @return the created {@code XtextResource}. * @throws IOException if something goes wrong. */""","""public XtextResource createResource(URI uri, String contents) throws IOException {
    // TODO get project from URI.
    ResourceSet resourceSet = resourceSetProvider.get(projects.activeProject());
    XtextResource resource = (XtextResource) resourceSet.createResource(uri, UNSPECIFIED_CONTENT_TYPE);
    resource.load(new StringInputStream(contents), singletonMap(OPTION_ENCODING, UTF_8));
    resolveLazyCrossReferences(resource, NullImpl);
    return resource;
  }""",1
ZongPlatformUtils.java,"""/** * Initializes this class with the given platform-specific implementations. */""","""public static void init(ZongPlatformUtils zongPlatformUtils) {
		checkArgsNotNull(zongPlatformUtils);
		ZongPlatformUtils.zongPlatformUtils = zongPlatformUtils;
	}""",1
WebTelemetryTests.java,"""/** * Sends GET requests to server and expects that will telemetry from app insights and it will include the correct information about the request * @throws Exception */""","""@Test
    public void testHttpRequestCommonProperties() throws Exception {
        List<TelemetryItem> expectedTelemetriesForRunId = getExpectedTelemetriesForRunId(testRequestCommonPropertiesRunId);
        List<TelemetryItem> realTelemetries = applicationTelemetryManager.getApplicationTelemetries(testRequestCommonPropertiesRunId, 1);

        Assert.assertEquals(1, realTelemetries.size());
        Assert.assertEquals(expectedTelemetriesForRunId.get(0), realTelemetries.get(0));
    }""",1
ZMQ.java,"""/** * @return Major version number of the ZMQ library. */""","""public static int getMajorVersion()
    {
        return zmq.ZMQ.ZMQ_VERSION_MAJOR;
    }""",1
WrapperPlayServerOpenWindow.java,"""/** * Set the entity horse's entity ID. * <p> * Only sent when window type is equal to 11 * @param value - new value of the unknown field. */""","""public void setEntityId(int value) {
        handle.getIntegers().write(3, value);
    }""",1
WrapperPlayServerSpawnEntityExperienceOrb.java,"""/** * Set the x position of the object. * @param value - new value. */""","""public void setX(double value) {
        handle.getIntegers().write(1, (int) Math.floor(value * 32.0D));
    }""",1
Win.java,"""/** * Indicates that the annotated code is win. For example: * <p/> * <pre> *   &#064;Win(Outcome.INCONCEIVABLE) *   public class BaconExplosion { * </pre> */""","""@Documented
@Retention(RetentionPolicy.RUNTIME)
@Visionary(""Hanneli"")
public @interface Win {
    Outcome value() default Outcome.EPIC;
}""",1
IniPreferences.java,"""/** * Implements the childSpi method as per the specification in *  java.util.prefs.AbstractPreferences#childSpi(String). */""","""@Override protected SectionPreferences childSpi(String name)
{
    Ini.Section sec = _ini.get(name);
    boolean isNew = sec == null;

    if (isNew)
    {
        sec = _ini.add(name);
    }

    return new SectionPreferences(this, sec, isNew);
}""",0
WrapperLoginServerSuccess.java,"""/** * Retrieve the UUID and player name of the connected client. * @return The current client profile. */""","""public WrappedGameProfile getProfile() {
        return handle.getGameProfiles().read(0);
    }""",1
WBSMilestoneType.java,"""/** * Sets the value of the isTemplate property. * * @param value *     allowed object is *     {@link Boolean } * */""","""public void setIsTemplate(Boolean value)
   {
      this.isTemplate = value;
   }""",1
WrapperPlayServerTransaction.java,"""/** * Set the id of the window that the action occurred in.. * @param value - new value. */""","""public void setWindowId(byte value) {
        handle.getIntegers().write(0, (int) value);
    }""",1
WritableBerkeleyDBWiktionaryEdition.java,"""/** Returns the setting if {@link IWiktionaryEntry}s should be ordered *  alphabetically. */""","""public boolean getEntryIndexByTitle() {
		return entryIndexByTitle;
	}""",1
XsdAnnotationProcessorTest.java,"""/** * {@inheritDoc} */""","""@Override
    protected List<Class<?>> getJaxbAnnotatedClassesForJaxbContext() {
        return Arrays.<Class<?>>asList(SomewhatNamedPerson.class, ExampleXmlWrapper.class);
    }""",1
VpnService.java,"""/** * Returns the daemons management class for this service object. */""","""protected VpnDaemons getDaemons() {
        return mDaemons;
    }""",1
XliffReader.java,"""/** * Get current statement name * @return * @throws EOFException * @throws MifParseException ; */""","""private String getStatmentName() throws EOFException, MifParseException{
		StringBuffer bf = new StringBuffer();
		char a = r.getCharAfterIgnore();
		while (true) {
			if(a == ' ' || a == '\n' || a == '<' || a == '\r' || a == '\t' ){
				break;
			}
			bf.append(a);
			a = r.getChar();
		}
		sos--;
		if(bf.length() == 0){
			throw new MifParseException(Messages.getString(""mif.Mif2Xliff.mismatchStartOrEndTag"")
					+ formatLineNumber());
		}
		return bf.toString().toLowerCase();
	}""",1
WithEntityManager.java,"""/** * Use this annotation when not using the default entity manager. If there are more than one, * CDI Query needs to know which one to use for a specific DAO. * * @author thomashug */""","""@Target(TYPE)
@Retention(RUNTIME)
@Documented
@Inherited
public @interface WithEntityManager {
    Class<? extends Annotation>[] value();
}
}""",1
WidgetMatcherFactory.java,"""/** * Matches a perspective with the specified label. * * @param label the label of the perspective. * @return a matcher. * @since 2.0 */""","""public static org.hamcrest.Matcher withPerspectiveLabel(java.lang.String label) {
    return org.eclipse.swtbot.eclipse.finder.matchers.WithPerspectiveLabel.withPerspectiveLabel(label);
  }""",1
WordListApiTest.java,"""/** * Test adding one word. * This should be followed by updating one word and deleting one word. * * @throws Exception */""","""@Test
    public void testAddWordToList() throws Exception {
        System.out.println(""addWordToList"");
        String permalink = testList.getPermalink();
        WordListApi.addWordToList(token, permalink, ""test"");
    }""",1
WXListComponent.java,"""/** * Recycle viewHolder and its underlying view. This may because the view is removed or reused. * Either case, this method will be called. * * @param holder The view holder to be recycled. */""","""@Override
    public void onViewRecycled(ListBaseViewHolder holder) {
        long begin=System.currentTimeMillis();
        holder.setComponentUsing(false);
        recycleViewList.add(holder);
        WXLogUtils.d(TAG, ""Recycle holder "" +(System.currentTimeMillis()-begin)+""  Thread:""+Thread.currentThread().getName());
    }""",1
XmlaHandler.java,"""/** * Gets a Connection given a catalog (and implicitly the catalog's data * source) and the name of a user role. * * <p>If you want to pass in a role object, and you are making the call * within the same JVM (i.e. not RPC), register the role using * {@code mondrian.olap.MondrianServer.getLockBox()} and pass in the moniker * for the generated lock box entry. The server will retrieve the role from * the moniker. * * @param catalog Catalog name * @param schema Schema name * @param role User role name * @param props Properties to pass down to the native driver. * @return Connection * @throws XmlaException If error occurs */""","""protected OlapConnection getConnection(
        String catalog,
        String schema,
        final String role,
        Properties props)
        throws XmlaException
    {
        try {
            return
                connectionFactory.getConnection(
                    catalog, schema, role, props);
        } catch (SecurityException e) {
            throw new XmlaException(
                CLIENT_FAULT_FC,
                HSB_ACCESS_DENIED_CODE,
                HSB_ACCESS_DENIED_FAULT_FS,
                e);
        } catch (SQLException e) {
            throw new XmlaException(
                CLIENT_FAULT_FC,
                HSB_CONNECTION_DATA_SOURCE_CODE,
                HSB_CONNECTION_DATA_SOURCE_FAULT_FS,
                e);
        }
    }""",1
WrapperPlayServerUpdateAttributes.java,"""/** * Set the entity's ID. * @param value - new value. */""","""public void setEntityId(int value) {
        handle.getIntegers().write(0, value);
    }""",1
ATKScriptParser.java,"""/* * SECTION 4 - THE GRAMMAR */""","""final public ASTStart start() throws ParseException {
                       /*@bgen(jjtree) Start */
ASTStart jjtn000 = new ASTStart(JJTSTART);
boolean jjtc000 = true;
jjtree.openNodeScope(jjtn000);
try {
  parseFile();
                   jjtree.closeNodeScope(jjtn000, true);
                   jjtc000 = false;
                   {if (true) return jjtn000;}
} catch (Throwable jjte000) {
      if (jjtc000) {
        jjtree.clearNodeScope(jjtn000);
        jjtc000 = false;
      } else {
        jjtree.popNode();
      }
      if (jjte000 instanceof RuntimeException) {
        {if (true) throw (RuntimeException)jjte000;}
      }
      if (jjte000 instanceof ParseException) {
        {if (true) throw (ParseException)jjte000;}
      }
      {if (true) throw (Error)jjte000;}
} finally {
      if (jjtc000) {
        jjtree.closeNodeScope(jjtn000, true);
      }
}
throw new Error(""Missing return statement in function"");
}""",0
VOGeoServerContrastEnhancementNormalizeGreyTest.java,"""/** * Creates the channel selection error object. * * @param styleFactory the style factory * @param contrastMethod the contrast method * @return the channel selection */""","""private ChannelSelection createChannelSelectionError(StyleFactoryImpl styleFactory,
            ContrastMethod contrastMethod) {
        ContrastEnhancement contrastEnhancement = (ContrastEnhancement) styleFactory
                .contrastEnhancement(null, contrastMethod.name());

        FilterFactory ff = CommonFactoryFinder.getFilterFactory();

        Map<String, Expression> options = contrastEnhancement.getOptions();
        options.put(""algorithm"", ff.literal(""TestStretchToMinimumMaximum""));
        options.put(""minValue"", ff.literal(""1.0""));
        options.put(""maxValue"", ff.literal(""5.0""));

        SelectedChannelType channelType = styleFactory.createSelectedChannelType(""channel name"",
                contrastEnhancement);
        SelectedChannelType[] channels = new SelectedChannelType[3];
        channels[0] = channelType;
        channels[1] = channelType;
        channels[2] = channelType;
        ChannelSelection channelSelection = styleFactory.createChannelSelection(channels);
        return channelSelection;
    }""",1
WebURL.java,"""/** * @return unique document id assigned to this Url. */""","""public int getDocid() {
        return docid;
    }""",1
WiffPacket.java,"""/** * @return the source ip */""","""public int getSourceIPAsInt() {
    return getUInt(source());
  }""",1
WrapperPlayServerAnimation.java,"""/** * Retrieve the player's entity object. * @param event - the packet event. * @return The player's entity. */""","""public Entity getEntity(PacketEvent event) {
    	return getEntity(event.getPlayer().getWorld());
    }""",1
WordMean.java,"""/** * Only valuable after run() called. * * @return Returns the mean value. */""","""public double getMean() {
    return mean;
  }""",1
WorkerMessages.java,"""/** * @param recoveredWorkerID * @return */""","""public static String getExistentWorkerRecoveryMessage(String recoveredWorkerAddress) {
		return ""Receiving an already existent worker: "" + recoveredWorkerAddress;
	}""",1
XInputDeviceType.java,"""/** * Enumerates all XInput device types. * * @author Ivan ""StrikerX3"" Oliveira */""","""public enum XInputDeviceType {
    GAMEPAD(XInputConstants.XINPUT_DEVTYPE_GAMEPAD);

    private byte deviceTypeValue;

    XInputDeviceType(final byte deviceTypeValue) {
        this.deviceTypeValue = deviceTypeValue;
    }

    public byte getDeviceTypeValue() {
        return deviceTypeValue;
    }

    /**
     * Retrieves the appropriate enum value from the native value.
     *
     * @param value the native value
     * @return the corresponding enum constant
     * @throws IllegalArgumentException if the given native value does not correspond
     * to an enum value
     */
    public static XInputDeviceType fromNative(final byte value) {
        switch (value) {
            case XInputConstants.XINPUT_DEVTYPE_GAMEPAD:
                return GAMEPAD;
            default:
                throw new IllegalArgumentException(""Invalid native value "" + value);
        }
    }
}""",1
XstreamOidConverter.java,"""/** * @author toddf * @since Feb 16, 2011 */""","""public class XstreamOidConverter
implements SingleValueConverter
{
	@SuppressWarnings(""rawtypes"")
    @Override
	public boolean canConvert(Class aClass)
	{
		return ObjectId.class.isAssignableFrom(aClass);
	}

	@Override
	public Object fromString(String value)
	{
		return (ObjectId) Identifiers.MONGOID.parse(value).primaryKey();
	}

	@Override
	public String toString(Object objectId)
	{
		return ((ObjectId) objectId).toString();
	}
}""",1
AbstractCalendarView.java,"""/** * Getter methods */""","""public int getFirstDayOfWeek() {
    return mFirstDayOfWeek;
}""",0
_Application.java,"""/** * Set a default profile if it has not been set */""","""private static void addDefaultProfile(SpringApplication app, SimpleCommandLinePropertySource source) {
        if (!source.containsProperty(""spring.profiles.active"")) {
            app.setAdditionalProfiles(Constants.SPRING_PROFILE_DEVELOPMENT);
        }
    }<% if (databaseType == 'sql') { %>

    /**
     * Set the liquibases.scan.packages to avoid an exception from ServiceLocator.
     */
    private static void addLiquibaseScanPackages() {
        System.setProperty(""liquibase.scan.packages"", Joiner.on("","").join(
            ""liquibase.change"", ""liquibase.database"", ""liquibase.parser"",
            ""liquibase.precondition"", ""liquibase.datatype"",
            ""liquibase.serializer"", ""liquibase.sqlgenerator"", ""liquibase.executor"",
            ""liquibase.snapshot"", ""liquibase.logging"", ""liquibase.diff"",
            ""liquibase.structure"", ""liquibase.structurecompare"", ""liquibase.lockservice"",
            ""liquibase.ext"", ""liquibase.changelog""));
    }<% } %>""",1
ZrtpPacketDHPart.java,"""/** * Constructor for a new DHPart message with DH part type. * * @param pkt type of DH key agreement to use */""","""@SuppressWarnings(""unused"")
    public ZrtpPacketDHPart(final ZrtpConstants.SupportedPubKeys pkt) {
        super(null);
        setPubKeyType(pkt);
    }""",1
WrappedStringIdEntity.java,"""/** * @return the id */""","""public WrappedStringId getId() {
		return id;
	}""",1
