File,Comment,Code,Coherent
Grammar.java,"If someone does PLUS='+' in the parser, must make sure we get ""PLUS : '+'","public void defineLexerRuleForAliasedStringLiteral(String tokenID,
													   String literal,
													   int tokenType)
	{
		if ( getGrammarIsRoot() ) { // don't build lexers for delegates
			//System.out.println(""defineLexerRuleForAliasedStringLiteral: ""+literal+"" ""+tokenType);
			lexerGrammarST.setAttribute(""literals.{ruleName,type,literal}"",
										tokenID,
										Utils.integer(tokenType),
										literal);
		}
		// track this lexer rule's name
		composite.lexerRules.add(tokenID);
	}",0
WaypointItem.java,Show human readable for debugging,"@Override
	public String toString() {
		return String.format(""WP:%s(lat %d, long %d)"", getTitle(), mGeoPoint.getLatitudeE6(),
				mGeoPoint.getLongitudeE6());
	}",1
OutSequenceFaultSequenceTestCase.java,Symbol WSO2 dropped and MSFT is given in out sequence,"@Test(groups = ""wso2.esb"", description = ""- Custom proxy -Out sequence inline"")
    public void testCustomProxyOutSequenceInline() throws Exception {

        OMElement response = axis2Client.sendSimpleStockQuoteRequest(getProxyServiceURLHttp(""StockQuoteProxyOne""), null, ""WSO2"");

        String symbol = response.getFirstElement().getFirstChildWithName(new QName(""http://services.samples/xsd"", ""symbol""))
                .getText();
        assertEquals(symbol, ""MSFT"", ""Fault: value 'symbol' mismatched"");
    }",0
VoldPeers.java,Submit a SET transaction  @param opBuilder @return,"private final UUID submitSetTransaction(@Nonnull final RemoteOperation.Builder opBuilder,
            @Nonnull final DtxTaskApi dtxTaskApi) {
        final UUID ownerUuid = vold.getOwnerUuid();
        final UUID nodeUuid = vold.getNodeUuid();
        final Uuid msgSource = VvrRemoteUtils.newUuid(nodeUuid);
        final UUID resourceId = ownerUuid;

        // for debug message in exceptions only
        opBuilder.setUuid(msgSource);

        final UUID taskId = VvrRemoteUtils.submitTransaction(opBuilder, dtxTaskApi, resourceId, msgSource, Type.VOLD,
                OpCode.SET);
        return taskId;
    }

}
}",1
WindowManagerService.java,"If a window that has an animation specifying a colored background and the current wallpaper is visible, then the color goes below the wallpaper so we don't cause the wallpaper to suddenly disappear.","int adjustAnimationBackground(WindowStateAnimator winAnimator) {
        WindowList windows = winAnimator.mWin.getWindowList();
        for (int i = windows.size() - 1; i >= 0; --i) {
            WindowState testWin = windows.get(i);
            if (testWin.mIsWallpaper && testWin.isVisibleNow()) {
                return testWin.mWinAnimator.mAnimLayer;
            }
        }
        return winAnimator.mAnimLayer;
    }",1
ZipFileIndexCache.java,Sets already opened list of ZipFileIndexes from an outside client of the compiler. This functionality should be used in a non-batch clients of the compiler.,"public synchronized void setOpenedIndexes(List<ZipFileIndex>indexes) throws IllegalStateException {
        if (map.isEmpty()) {
            String msg =
                    ""Setting opened indexes should be called only when the ZipFileCache is empty. ""
                    + ""Call JavacFileManager.flush() before calling this method."";
            throw new IllegalStateException(msg);
        }

        for (ZipFileIndex zfi : indexes) {
            map.put(zfi.zipFile, zfi);
        }
    }",1
XMLFormatReader.java,<p>Constructor for XMLFormatReader.<p>,"public XMLFormatReader(){
		this(false);
	}",1
XML2XML.java,@param args,"public static void main(String[] args) throws SAXException,
            ParserConfigurationException, MalformedURLException, IOException,
            TransformerException {
        InputStream in;
        OutputStream out;

        switch (args.length) {
            case 0:
                in = System.in;
                out = System.out;
                break;
            case 1:
                in = new FileInputStream(args[0]);
                out = System.out;
                break;
            case 2:
                in = new FileInputStream(args[0]);
                out = new FileOutputStream(args[1]);
                break;
            default:
                System.err.println(""Too many arguments. No arguments to use stdin/stdout. One argument to reading from file and write to stdout. Two arguments to read from first file and write to second."");
                System.exit(1);
                return;
        }

        ContentHandler serializer = new NameCheckingXmlSerializer(out);
        
        SAXParserFactory factory = SAXParserFactory.newInstance();
        factory.setNamespaceAware(true);
        factory.setValidating(false);
        XMLReader parser = factory.newSAXParser().getXMLReader();
        parser.setErrorHandler(new SystemErrErrorHandler());
        parser.setContentHandler(serializer);
        parser.setProperty(""http://xml.org/sax/properties/lexical-handler"",
                serializer);
        parser.parse(new InputSource(in));
        out.flush();
        out.close();
    }",1
WBSType.java,Gets the value of the startDate property.  @return possible object is {@link String },"public Date getStartDate()
   {
      return startDate;
   }",1
XfsVersion.java,"Greater than or equal to  @param version @return true if {@link #compareTo(XfsVersion)} returns &gt;= 0, false otherwise","public boolean isGE(final XfsVersion version) {
		return compareTo(version) >= 0;
	}",0
WoTIdentityManager.java,"Not synchronized, the involved identities might be deleted during the query - which is not really a problem.","private String getProperty(OwnIdentity truster, Identity target, String property) throws Exception {
		SimpleFieldSet sfs = new SimpleFieldSet(true);
		sfs.putOverwrite(""Message"", ""GetIdentity"");
		sfs.putOverwrite(""Truster"", truster.getID());
		sfs.putOverwrite(""Identity"", target.getID());

		return sendFCPMessageBlocking(sfs, null, ""Identity"").params.get(property);
	}",0
XMLFieldConfigFont.java,"Configuration for a font field   <p>Java class for XMLFieldConfigFont complex type.  <p>The following schema fragment specifies the expected content contained within this class.  <pre> &lt;complexType name=""XMLFieldConfigFont""&gt; &lt;complexContent&gt; &lt;extension base=""{}XMLFieldConfigData""&gt; &lt;extension&gt; &lt;complexContent&gt; &lt;complexType&gt; <pre>","@XmlAccessorType(XmlAccessType.FIELD)
@XmlType(name = ""XMLFieldConfigFont"")
public class XMLFieldConfigFont
    extends XMLFieldConfigData
{


}",1
XmlEntityConsumerTest.java,Double occurrence of <code>Name<code> tag within different namespace is allowed.  @throws Exception,"@Test
  public void validationOfDoublePropertyDifferentNamespace() throws Exception {
    String room =
        ""<?xml version='1.0' encoding='UTF-8'?>"" +
            ""<entry xmlns=\""http://www.w3.org/2005/Atom\"" "" +
            ""    xmlns:m=\""http://schemas.microsoft.com/ado/2007/08/dataservices/metadata\"" "" +
            ""    xmlns:d=\""http://schemas.microsoft.com/ado/2007/08/dataservices\"" "" +
            ""    xml:base=\""http://localhost:19000/test/\"" "" +
            ""    m:etag=\""W/&quot;1&quot;\"">"" +
            """" +
            ""  <id>http://localhost:19000/test/Rooms('1')</id>"" +
            ""  <title type=\""text\"">Room 1</title>"" +
            ""  <updated>2013-01-11T13:50:50.541+01:00</updated>"" +
            ""  <content type=\""application/xml\"">"" +
            ""    <m:properties>"" +
            ""      <d:Id>1</d:Id>"" +
            ""      <d:Seats>11</d:Seats>"" +
            ""      <o:Name xmlns:o=\""http://sample.org/own\"">Room 42</o:Name>"" +
            ""      <d:Name>Room 42</d:Name>"" +
            ""      <d:Version>4711</d:Version>"" +
            ""    </m:properties>"" +
            ""  </content>"" +
            ""</entry>"";

    EdmEntitySet entitySet = MockFacade.getMockEdm().getDefaultEntityContainer().getEntitySet(""Rooms"");
    InputStream reqContent = createContentAsStream(room);
    XmlEntityConsumer xec = new XmlEntityConsumer();
    ODataEntry result =
        xec.readEntry(entitySet, reqContent, EntityProviderReadProperties.init().mergeSemantic(false).build());
    assertNotNull(result);
  }",1
ZrtpPacketError.java,Get the error code from the Error packet.  Refer to the ZRTP specification about the error code semantics.  @return the error code.,"public final int getErrorCode() { 
        return ZrtpUtils.readInt(packetBuffer, CODE_OFFSET); 
    }",1
XfsAPI.java,@param wfsResult @throws XfsException,"public void wfsFreeResult(final WFSResult wfsResult) throws XfsException {
		final String method = ""wfsFreeResult(WFSResult)"";
		if (LOG.isDebugEnabled()) {
			LOG.debug(method, ""wfsResult="" + wfsResult);
		}
		final int errorCode = wfsFreeResult0(wfsResult);
		XfsException.throwFor(errorCode);
	}",1
VvrManagerTestUtils.java,Create a {@link VvrManager}  @param voldTestHelper @param dummyMBeanServer @param nodeId the node ID to set @param iscsi server  @return A {@link VvrManager} object.,"public final static VvrManager createVvrManager(final DummyMBeanServer dummyMBeanServer,
            final VoldTestHelper voldTestHelper, final String nodeId, final IscsiServer iscsiServer,
            final NbdServer nbdServer) throws NullPointerException, IllegalArgumentException, IOException,
            ConfigValidationException {
        // Create the MetaConfiguration from the VVR template file
        final File voldDir = voldTestHelper.getVoldFile();

        final MetaConfiguration vvrTemplate = MetaConfiguration.newConfiguration(new File(voldDir,
                VoldTestHelper.VVR_TEMPLATE), CommonConfigurationContext.getInstance(), FileMapperConfigurationContext
                .getInstance(), IbsConfigurationContext.getInstance(), NrsConfigurationContext.getInstance(),
                PersistenceConfigurationContext.getInstance());

        // Create the MetaConfiguration from the VOLD file
        final MetaConfiguration metaConfiguration = MetaConfiguration.newConfiguration(new File(voldDir,
                VoldTestHelper.VOLD_CONFIG_FILE), VoldConfigurationContext.getInstance(),
                IscsiServerConfigurationContext.getInstance(), NbdServerConfigurationContext.getInstance(),
                DtxConfigurationContext.getInstance());

        final UUID nodeUuid = (nodeId == null) ? NodeConfigKey.getInstance().getTypedValue(metaConfiguration) : UUID
                .fromString(nodeId);
        final VvrManager vvrManager = new VvrManager(dummyMBeanServer, OwnerConfigKey.getInstance().getTypedValue(
                metaConfiguration), nodeUuid, voldTestHelper.getVvrsFile(), vvrTemplate, iscsiServer, nbdServer);

        return vvrManager;
    }",1
XYEdgeSeries.java,PUBLIC METHODS,"@Override
	public int getItemCount() {
		return startSeries.getItemCount();
	}",0
AbstractCalendarView.java,paint,"JButton but=new JButton(new AbstractAction(""Load Mutation File"")
			{
			@Override
			public void actionPerformed(ActionEvent e) {
				loadVCF();
				}
			});",0
WaveReader.java,Open WAV file for reading  @throws FileNotFoundException if input file does not exist @throws InvalidWaveException if input file is not a valid WAVE file @throws IOException if IO error occurred during file read,"public void openWave() throws FileNotFoundException, InvalidWaveException, IOException {
        FileInputStream fileStream = new FileInputStream(mInFile);
        mInStream = new BufferedInputStream(fileStream, STREAM_BUFFER_SIZE);

        int headerId = readUnsignedInt(mInStream);  // should be ""RIFF""
        if (headerId != WAV_HEADER_CHUNK_ID) {
            throw new InvalidWaveException(String.format(""Invalid WAVE header chunk ID: %d"", headerId));
        }
        mFileSize = readUnsignedIntLE(mInStream);  // length of header
        int format = readUnsignedInt(mInStream);  // should be ""WAVE""
        if (format != WAV_FORMAT) {
            throw new InvalidWaveException(""Invalid WAVE format"");
        }
        
        int formatId = readUnsignedInt(mInStream);  // should be ""fmt ""
        if (formatId != WAV_FORMAT_CHUNK_ID) {
            throw new InvalidWaveException(""Invalid WAVE format chunk ID"");
        }
        int formatSize = readUnsignedIntLE(mInStream);
        if (formatSize != 16) {
            
        }
        int audioFormat = readUnsignedShortLE(mInStream);
        if (audioFormat != 1) {
            throw new InvalidWaveException(""Not PCM WAVE format"");
        }
        mChannels = readUnsignedShortLE(mInStream);
        mSampleRate = readUnsignedIntLE(mInStream);
        int byteRate = readUnsignedIntLE(mInStream);
        int blockAlign = readUnsignedShortLE(mInStream);
        mSampleBits = readUnsignedShortLE(mInStream);
        
        int dataId = readUnsignedInt(mInStream);
        if (dataId != WAV_DATA_CHUNK_ID) {
            throw new InvalidWaveException(""Invalid WAVE data chunk ID"");
        }
        mDataSize = readUnsignedIntLE(mInStream);
    }",1
WebsocketThread.java,startWS - public method to initiate the websocket @return websocket creation status,"public boolean startWS(){
		boolean status = false;
		
		//Establish the websocket
		try {
			System.out.println(""WebsocketThread.startWS(): creating WebsocketClientEndpoint with URI: <"" + 
																									URIstring + "">...."");
			//save the state of web socket before initiating
			//open is an async call, notification may come before setting state
			currWSstateLock.lock();
	        currWSstate = WSstate.WS_INITIATED;
	        currWSstateLock.unlock();
	        
	        //initiate WS
			clientEndPoint = new WebsocketClientEndpoint(new URI(URIstring), this);
			status = true;
			
			//set the running status
			runStatus = true;
		} catch (URISyntaxException e) {
			System.out.println(""WebsocketThread.startWS(): ERROR: URISyntaxException on WebsocketClientEndpoint"");
			e.printStackTrace();
		}
		return status;
	}",1
WorldPortalsApi.java,"Sets the IApi implementation for World Portals. For use of World Portals, so please don't actually use this.  @param apiImpl API implementation to set.","public static void setApiImpl(IApi apiImpl)
    {
        WorldPortalsApi.apiImpl = apiImpl;
    }",1
WrapperPlayServerMapChunkBulk.java,Set the chunk mask for each chunk segment. @param value - new value.,"public void setChunksMask(int[] value) {
        handle.getIntegerArrays().write(2, value);
    }",1
XposedHelpers.java,Call static method <code>methodName<code> for class <code>clazz<code> with the arguments <code>args<code>. The types for the arguments will be determined automaticall from <code>args<code>,"public static Object callStaticMethod(Class<?> clazz, String methodName, Object... args) {
        try {
            return findMethodBestMatch(clazz, methodName, args).invoke(null, args);
        } catch (IllegalAccessException e) {
            // should not happen
            DexposedBridge.log(e);
            throw new IllegalAccessError(e.getMessage());
        } catch (IllegalArgumentException e) {
            throw e;
        } catch (InvocationTargetException e) {
            throw new InvocationTargetError(e.getCause());
        }
    }",1
WrappingExecutorService.java,Wraps a collection of tasks.  @throws NullPointerException if any element of {@code tasks} is null,"private final <T> ImmutableList<Callable<T>> wrapTasks(
            Collection<? extends Callable<T>> tasks) {
        ImmutableList.Builder<Callable<T>> builder = ImmutableList.builder();
        for (Callable<T> task : tasks) {
            builder.add(wrapTask(task));
        }
        return builder.build();
    }",1
WebScenarioObject.java,Gets templateid.  @return Value of templateid.,"public Integer getTemplateid() {
        return templateid;
    }",1
WhatShouldWeCacheBenchmarks.java,"How fast is creating a feign instance for each http request, without considering network?","@Benchmark
  public Response buildAndQuery_fake() {
    return Feign.builder().client(fakeClient)
        .target(FeignTestInterface.class, ""http://localhost"").query();
  }",0
ZidFile.java,"Check if ZIDFile has an active (open) file.  @return True if ZIDFile has an active file, false otherwise","public synchronized boolean isOpen() { 
        return (zidFile != null); 
    }",1
WrapperPlayServerEntityStatus.java,Retrieve the entity. @param event - the packet event. @return The entity.,"public Entity getEntity(PacketEvent event) {
    	return getEntity(event.getPlayer().getWorld());
    }",1
ZMQ.java,Check whether the specified element in the poll set was signaled for error.  @param index  @return true if the element was signaled.,"public boolean pollerr(int index)
        {
            if (index < 0 || index >= this.next) {
                return false;
            }

            return items[index].isError();
        }",1
XSParser.java,"Parse an XML Schema document from String specified  @param schema    String data to parse. If provided, this will always be treated as a sequence of 16-bit units (UTF-16 encoded characters). If an XML declaration is present, the value of the encoding attribute will be ignored. @param baseURI   The base URI to be used for resolving relative URIs to absolute URIs.","public XSModel parseString(String schema, String baseURI){
        return xsLoader.load(new DOMInputImpl(null, null, baseURI, schema, null));
    }",1
XSLFSlide.java,@param value whether shapes on the master slide should be shown or not.,"public void setFollowMasterGraphics(boolean value){
        _slide.setShowMasterSp(value);
    }",1
WorkerManager.java,"Find the _Fields constant that matches fieldId, throwing an exception if it is not found.","public static _Fields findByThriftIdOrThrow(int fieldId) {
        _Fields fields = findByThriftId(fieldId);
        if (fields == null) throw new IllegalArgumentException(""Field "" + fieldId + "" doesn't exist!"");
        return fields;
      }",1
XmppBuddies.java,returns the status message for a given bare or full JID  @param userID @return,"public String retrieveStatusMessage(String userID) {
        String userStatus = """"; // default return value

        try {
            userStatus = sConnection.getRoster().getPresence(userID).getStatus();
        } catch (NullPointerException e) {
            GoogleAnalyticsHelper.trackAndLogError(""Invalid connection or user in retrieveStatus() - NPE"");
            userStatus = """";
        }
        // Server may set their status to null; we want empty string
        if (userStatus == null) {
            userStatus = """";
        }

        return userStatus;
    }",1
YangEditor.java,@return {@link Module} of the current editor input or <code>null<code> if editor input does not contains appropriate {@link Module} @throws YangModelException error during initialization of Module,"public Module getModule() throws YangModelException {
        IEditorInput input = getEditorInput();
        if (input == null) {
            return null;
        }

        if (input instanceof IFileEditorInput) {
            IFile file = ((IFileEditorInput) input).getFile();
            return YangCorePlugin.createYangFile(file).getModule();
        } else if (input instanceof JarEntryEditorInput) {
            JarEntryEditorInput jarInput = (JarEntryEditorInput) input;
            IStorage storage = jarInput.getStorage();
            if (storage instanceof YangJarFileEntryResource) {
                YangJarFileEntryResource jarEntry = (YangJarFileEntryResource) storage;
                return YangCorePlugin.createJarEntry(jarEntry.getPath(), jarEntry.getEntry()).getModule();
            } else if (storage instanceof JarEntryFile) {
                JarEntryFile jarEntry = (JarEntryFile) storage;
                return YangCorePlugin.createJarEntry(jarEntry.getPackageFragmentRoot().getPath(),
                        jarEntry.getFullPath().makeRelative().toString()).getModule();
            }
        }
        return null;
    }",1
YeloBoardFragment.java,refreshes the current feed except the first int limit posts so as to show user refresh empty effect and wait for the new posts to fetch again  @param limit number of posts u want to retail while refreshing the feed,"private void refresh(String limit) {
        mSwipeRefreshLayout.setEnabled(false);
        mDBNotifyCounter = 0;
        mFetchedOnOpen = false;

        if (mUserId.equals(AppConstants.UserInfo.INSTANCE.getId())) {
            String selection = DatabaseColumns.ID + "" NOT IN ( SELECT "" + DatabaseColumns.ID
                    + "" from "" + TableWallPosts.NAME + "" order by "" + DatabaseColumns.TIMESTAMP_EPOCH_UPDATED_AT + "" desc limit "" + limit + "")""
                    + SQLConstants.AND + DatabaseColumns.USER_ID + SQLConstants.EQUALS_ARG;

            DBInterface.deleteAsync(AppConstants.QueryTokens.DELETE_WALL_POSTS_SEARCH_RESULTS, getTaskTag(),
                    null, TableWallPosts.NAME, selection, new String[]{mUserId}, true, this);

        } else {
            String selection = DatabaseColumns.ID + "" NOT IN ( SELECT "" + DatabaseColumns.ID
                    + "" from "" + TableWallPosts.NAME + "" order by "" + DatabaseColumns.TIMESTAMP_EPOCH_UPDATED_AT + "" desc limit "" + limit + "")"";

            DBInterface.deleteAsync(AppConstants.QueryTokens.DELETE_WALL_POSTS_SEARCH_RESULTS, getTaskTag(),
                    null, TableWallPosts.NAME, selection, null, true, this);

            DBInterface.deleteAsync(AppConstants.QueryTokens.DELETE_WALL_COMMENTS, getTaskTag(),
                    null, TableWallComments.NAME, null, null, true, this);
        }

    }",1
WebSessionTelemetryInitializer.java,Initializes the properties of the given telemetry.  @param telemetry The {@link com.microsoft.applicationinsights.telemetry.Telemetry} to initialize.,"@Override
    protected void onInitializeTelemetry(Telemetry telemetry) {
        SessionContext session = telemetry.getContext().getSession();

        if (!CommonUtils.isNullOrEmpty(session.getId())) {
            return;
        }

        RequestTelemetry requestTelemetry = ThreadContext.getRequestTelemetryContext().getHttpRequestTelemetry();
        SessionContext requestSessionContext = requestTelemetry.getContext().getSession();
        if (requestSessionContext == null) {
            return;
        }

        session.setId(requestSessionContext.getId());

        Boolean isFirst = requestSessionContext.getIsFirst();
        session.setIsFirst(isFirst != null ? isFirst : false);
    }",1
XmppMsg.java,"Returns the smallest indexposition of a internal string format tag @param msg @return smallest indexposition, -1 if no more tags were found","private static int getTagPos(StringBuilder msg) {
        int newline = msg.indexOf(""\n"");
        int boldbeg = msg.indexOf(BOLD_BEGIN);
        int boldend = msg.indexOf(BOLD_END);
        int italbeg = msg.indexOf(ITALIC_BEGIN);
        int italend = msg.indexOf(ITALIC_END);
        int fontbeg = msg.indexOf(FONT_BEGIN);  //there is no font end tag, so just treat every fontbegin as the end of the previous font
        
        //if all int's are -1 we found no tag
        if(-1 == newline && -1 == boldbeg && -1 == boldend && -1 == italbeg && -1 == italend && -1 == fontbeg) {
            return -1;
        } else {
            return Tools.getMinNonNeg(newline, boldbeg, boldend, italbeg, italend, fontbeg);
        }
    }",1
XmlConfigurationDaoImpl.java,Load configuration from Xml file.  @throws IOException Signals that an IO exception has occurred.,"private void loadConfig() throws IOException {
        boolean configLoaded = false;

        Path confFile = getConfigFile();
        if (Files.isReadable(confFile)) {
            try (InputStream in = new FileInputStream(confFile.toFile())) {
                // Load configuration from XML
                rootNode = (XmlRootNode) xstream.fromXML(in);
                configLoaded = true;
            }
        }

        if (rootNode == null) {
            rootNode = new XmlRootNode();
        }
        rootNode.checkDefaultValues();
        rootNode.checkParameters();

        // Save default config if nothing is loaded
        if (!configLoaded) {
            save();
        }
    }",1
XmppTools.java,Basic check that servername is valid FQDN. Currently checks that there is one one or more dots and that the String does not start or end with an dot  @param servername @return,"public static boolean isValidServername(String servername) {
        int len = servername.length();
        int LastPosOfDot = servername.lastIndexOf('.');
        int FirstPosOfDot = servername.indexOf('c');
        if (len < 3 ||
                LastPosOfDot == -1 ||               
                LastPosOfDot == len-1 ||
                FirstPosOfDot == 0) {
            return false;
        }
        return true;
    }",1
Wait.java,"Waits the given amount of seconds. <p> If the given value is 0 or negative, the method returns immediately. If an <tt>InterruptedException<tt> is thrown while waiting, the method will return immediately but ignore the exception.  @param secondsToWait the number of seconds to wait","public static void seconds(double secondsToWait) {
        millis((int) Math.round(1000 * secondsToWait));
    }",1
WfsPINKey.java,Copy constructor.,"public WfsPINKey(final WfsPINKey pinKey) {
		this();
		allocate();
		completion.set(pinKey.getCompletion());
		digit.set(pinKey.digit);
	}",0
ZeroMemoryVertexBufferObject.java,"When a non <code>null<code> {@link ByteBuffer} is returned by this function, it is guaranteed that {@link ZeroMemoryVertexBufferObject#releaseByteBuffer(ByteBuffer)} is called.","protected ByteBuffer aquireByteBuffer() {
		final ByteBuffer byteBuffer = BufferUtils.allocateDirectByteBuffer(this.getByteCapacity());
		byteBuffer.order(ByteOrder.nativeOrder());
		return byteBuffer;
	}",0
WearCommHelper.java,Ride values.,"public void updateRideOngoing(boolean ongoing) {
        Log.d();
        updateValueNow(CommConstants.PATH_RIDE_ONGOING, ongoing);
    }",0
YammerShare.java,Handle clicks on the send button,"protected OnClickListener onReplyListener = new OnClickListener() {
		public void onClick(View v) {
			if (G.DEBUG) Log.d(getClass().getName(), "".onClick"");
			// Get the reply from the edit box
			EditText replyEdit = (EditText)findViewById(R.id.reply_edit);
			String message = replyEdit.getText().toString();
			// Create an intent containing the message
			Intent intent = new Intent();
			intent.setAction(YammerService.INTENT_POST_MESSAGE);
			intent.putExtra(YammerService.EXTRA_MESSAGE, message);
			// Post the intent to the service
			sendBroadcast(intent);
			// Shut down the activity
			finish();
		}
	};",1
WrapperPlayServerSpawnEntityWeather.java,Retrieve the global entity type. <p> Currently always 1 for thunderbolt. @return The current Type,"public byte getType() {
        return handle.getIntegers().read(4).byteValue();
    }",1
VolleyImageUtils.java,"Scales one side of a rectangle to fit aspect ratio.  @param maxPrimary Maximum size of the primary dimension (i.e. width for max width), or zero to maintain aspect ratio with secondary dimension @param maxSecondary Maximum size of the secondary dimension, or zero to maintain aspect ratio with primary dimension @param actualPrimary Actual size of the primary dimension @param actualSecondary Actual size of the secondary dimension","private static int getResizedDimension(int maxPrimary, int maxSecondary, int actualPrimary,
                                          int actualSecondary) {
        // If no dominant value at all, just return the actual.
        if (maxPrimary == 0 && maxSecondary == 0) {
            return actualPrimary;
        }

        // If primary is unspecified, scale primary to match secondary's scaling ratio.
        if (maxPrimary == 0) {
            double ratio = (double) maxSecondary / (double) actualSecondary;
            return (int) (actualPrimary * ratio);
        }

        if (maxSecondary == 0) {
            return maxPrimary;
        }

        double ratio = (double) actualSecondary / (double) actualPrimary;
        int resized = maxPrimary;
        if (resized * ratio > maxSecondary) {
            resized = (int) (maxSecondary / ratio);
        }
        return resized;
    }",1
X509CertSelector.java,"Returns the name constraints criterion. The <code>X509Certificate<code> must have subject and subject alternative names that meet the specified name constraints. <p> The name constraints are returned as a byte array. This byte array contains the DER encoded form of the name constraints, as they would appear in the NameConstraints structure defined in RFC 3280 and X.509. The ASN.1 notation for this structure is supplied in the documentation for {@link #setNameConstraints(byte [] bytes) setNameConstraints(byte [] bytes)}. <p> Note that the byte array returned is cloned to protect against subsequent modifications.  @return a byte array containing the ASN.1 DER encoding of a NameConstraints extension used for checking name constraints. <code>null<code> if no name constraints check will be performed. @see #setNameConstraints","public byte[] getNameConstraints() {
        if (ncBytes == null) {
            return null;
        } else {
            return ncBytes.clone();
        }
    }",1
Zerokit.java,Log out the current user  @return Observable about the results,"@SuppressWarnings(""WeakerAccess"")
    @NonNull
    public Call<String, ResponseZerokitError> logout() {
        return logout(true);
    }",1
ZMQ.java,@see #setIPv4Only (boolean)  @return the IPV4ONLY @deprecated use {@link #isIPv6()} instead (inverted logic: ipv4 = true <==> ipv6 = false),"@Deprecated
        public boolean getIPv4Only()
        {
            return !isIPv6();
        }",1
XfsVersion.java,Greater than  @param version @return,"public boolean isGT(final XfsVersion version) {
		return compareTo(version) > 0;
	}",0
WishListResource.java,"DELETE  wish-lists:id : delete the ""id"" wishList.  @param id the id of the wishList to delete @return the ResponseEntity with status 200 (OK)","@DeleteMapping(""/wish-lists/{id}"")
    @Timed
    public ResponseEntity<Void> deleteWishList(@PathVariable Long id) {
        log.debug(""REST request to delete WishList : {}"", id);
        wishListRepository.delete(id);
        return ResponseEntity.ok().headers(HeaderUtil.createEntityDeletionAlert(""wishList"", id.toString())).build();
    }",1
IniPreferences.java,Implements the childSpi method as per the specification in java.util.prefs.AbstractPreferences#childSpi(String).,"@Override protected SectionPreferences childSpi(String name)
    {
        Ini.Section sec = _ini.get(name);
        boolean isNew = sec == null;

        if (isNew)
        {
            sec = _ini.add(name);
        }

        return new SectionPreferences(this, sec, isNew);
    }",0
WebpageUtils.java,"Copies the files for the webpage from the assets dir, to the co.flyverwebpage dir on the sdcard  @param destinationPath","private static void copyWebpage(String destinationPath, AssetManager assetManager) {
        String[] files = null;
        try {
            files = assetManager.list(""webpage"");
        } catch (IOException e) {
            e.printStackTrace();
        }
        if (files != null) {
            for (String file : files) {
                InputStream inputStream;
                OutputStream outputStream;

                try {
                    inputStream = assetManager.open(""webpage/"" + file);
                    outputStream = new FileOutputStream(destinationPath.concat(file));
                    byte[] buffer = new byte[1024];
                    int read;
                    while ((read = inputStream.read(buffer)) != -1) {
                        outputStream.write(buffer, 0, read);
                    }
                    inputStream.close();
                    outputStream.flush();
                    outputStream.close();
                } catch (IOException e) {
                    e.printStackTrace();
                }
            }
        }
    }",1
WineTasting.java,CONVENIENCE,"public String getFullWineName() {
        return wineNameFromInfo(wineName, vineyardName, wineVarietal);
    }",0
WampConnection.java,Issue a remote procedure call (RPC).  @param procUri       URI or CURIE of procedure to call. @param resultMeta    Call result metadata. @param arguments     Call arguments.,"private void call(String procUri, CallMeta resultMeta, Object... arguments) {

      WampMessage.Call call = new WampMessage.Call(newId(), procUri, arguments.length);
      for (int i = 0; i < arguments.length; ++i) {
         call.mArgs[i] = arguments[i];
      }
      mCalls.put(call.mCallId, resultMeta);
      mWriter.forward(call);
   }",1
WrapperPlayServerWorldParticles.java,Constructs a new particle packet with the given parameters. @param effect - the particle effect. @param count - the number of particles to spawn. @param location - the spawn location. @param offset - the random offset that will be applied to each particle.,"public WrapperPlayServerWorldParticles(ParticleEffect effect, int count, Location location, Vector offset) {
    	this();
    	setParticleEffect(effect);
    	setNumberOfParticles(count);
    	setLocation(location);
    	setOffset(offset);
    }",1
ZMQ.java,"Bind to network interface. Start listening for new connections.  @param addr the endpoint to bind to. @return true if the socket was bound, otherwise false.","public boolean bind(String addr)
        {
            boolean rc = base.bind(addr);
            mayRaise();
            return rc;
        }",1
XMLList.java,@param index @return,"XML getXmlFromAnnotation(int index)
    {
        XML retVal;

        if (index >= 0 && index < length())
        {
            XML.XScriptAnnotation anno = _annos.item(index);
            retVal = XML.getFromAnnotation(lib, anno);
        }
        else
        {
            retVal = null;
        }

        return retVal;
    }",1
XasUtil.java,Return non-fragment item for this item. The method returns the first item that is not a fragment by removing any fragment item encapsulations. I.e. <code>skipFragment( XF(XF(ST({}tag))) ) = ST({}tag)<code>. @param i item to strip fragments from @return first non-fragment item,"public static final Item skipFragment(Item i) {
        if (FragmentItem.isFragment(i)) {
            return skipFragment(((FragmentItem) i).get(0));
        } else return i;
    }",1
WebSocketHandlerAdapter.java,Disconnect the WebSocket,"@Override
    public synchronized void processClose(WebSocketChannel channel, int code, String reason) {
        nextHandler.processClose(channel, code, reason);        
    }",1
WBSType.java,Sets the value of the totalBenefitPlan property.  @param value allowed object is {@link Double },"public void setTotalBenefitPlan(Double value)
   {
      this.totalBenefitPlan = value;
   }",1
WrapperPlayServerExplosion.java,Retrieve y velocity of the player being pushed by the explosion. @return The current Player Motion Y,"public float getPlayerMotionY() {
        return handle.getFloat().read(1);
    }",1
